Generation,WOC,WOB,WMMd,WMMr,W_average
2,-0.6360455492477401,-0.08268545737133759,-0.980209093040347,0.1726788453101198,-0.6844604622387401
3,-0.7132837132294023,-0.03733736951122113,-0.9228660706289511,0.255300117372538,-0.7365092008574593
4,-0.7544450155686793,-0.013170872267260325,-0.8923079746587139,0.2993299077936191,-0.7675283220712901
5,-0.7790934965090431,0.0013003595104293941,-0.8740107708199618,0.32569564815509056,-0.787194505095733
6,-0.7949561105070923,0.0106126403178608,-0.8622396725505688,0.34266258943153916,-0.8002801805572555
7,-0.8056528903995273,0.016890486941982696,-0.8543117140422712,0.3541029359516583,-0.809287040489203
8,-0.8130839439830045,0.021247173391582774,-0.8488277618521858,0.362050443522828,-0.8156115561907187
9,-0.8183073511207264,0.02429762472897301,-0.845031657113217,0.3676450327745704,-0.8200365145401373
10,-0.8218620650364789,0.026340634528973728,-0.8425997137207851,0.3715001736322521,-0.822877592449658
11,-0.8237461390462955,0.0273241567844964,-0.8417370025065816,0.3737617750304383,-0.823780470825962
12,-0.8228445375961115,0.026443428958786375,-0.8438240845588618,0.373789473705892,-0.8207387065576331
13,-0.8149013061043129,0.020758294902006758,-0.8535166864361082,0.3689695995262656,-0.8069527626558116
14,-0.7869582909366475,0.001453439030573711,-0.8841894608524337,0.3515651058690874,-0.7629786571031703
15,-0.7093073789006901,-0.05140522437414108,-0.9648069134072441,0.30447954088970897,-0.6499687843038585
16,-0.5539430128563808,-0.15590392614692627,-1.1186895095245277,0.2123705300751777,-0.45353047264211815
17,-0.36340115204005985,-0.2823926779336158,-1.2982461287026588,0.1005923702349989,-0.26306305273666974
18,-0.2187697476621403,-0.3770573250807199,-1.4271149578856708,0.016779367339125884,-0.15442354484501317
19,-0.13798411181438874,-0.42919104262928215,-1.4945461265966558,-0.028351716138178995,-0.10612305067482795
20,-0.09872182641935001,-0.45415876953065326,-1.5246958206990664,-0.04857922007592963,-0.08481195925688556
21,-0.08035020740875143,-0.4656477496654932,-1.537271000355111,-0.056768248925738174,-0.0745964897726977
22,-0.07158634927433294,-0.47102262082964086,-1.5423861480663836,-0.059862338840219964,-0.06924045649217718
23,-0.06718504277984705,-0.473665450865428,-1.5444708890178656,-0.06095283470231383,-0.06621703906690937
24,-0.06482761244490187,-0.4750525657144697,-1.545340976554983,-0.06129681806329268,-0.06441416361838781
25,-0.06348456606474928,-0.4758295087667152,-1.5457206819156248,-0.06137890621234532,-0.06329795377132173
26,-0.06268048029444628,-0.47628885664081627,-1.54589722903611,-0.06137799014729706,-0.06259006213775063
27,-0.0621818097754161,-0.4765713306490009,-1.5459857091445934,-0.06135666615918556,-0.062134516031241815
28,-0.06186537238120082,-0.4767496254628901,-1.5460335111201107,-0.061334881447992595,-0.06183883963128237
29,-0.06166171864426029,-0.4768640052250582,-1.5460610525189962,-0.0613176709965908,-0.06164598495624505
30,-0.06152955770516788,-0.476938092038125,-1.5460776994342722,-0.06130528817017589,-0.061519853362640355
31,-0.06144337285051715,-0.4769863534150321,-1.5460880979786626,-0.061296760164875064,-0.0614372338897119
32,-0.06138701863640694,-0.47701789092018493,-1.5460947268755152,-0.06129101515701052,-0.06138307399380122
33,-0.06135011164497195,-0.47703853812786495,-1.546099006396699,-0.061287191359383986,-0.061347553948878926
34,-0.06132591743966831,-0.4770520707117728,-1.546101789226282,-0.06128466245715147,-0.06132425081032908
35,-0.061310056081277264,-0.47706094141434424,-1.5461036042811975,-0.06128299510577517,-0.06130896572159818
36,-0.06129965138059956,-0.4770667601425917,-1.5461047928192173,-0.061281899379591165,-0.061298937431820244
37,-0.061292824341868446,-0.4770705779991706,-1.5461055720093133,-0.06128117991227544,-0.06129235704503178
38,-0.06128834874238864,-0.4770730805944009,-1.546106080002505,-0.06128070473933622,-0.06128803981700173
39,-0.06128541412770194,-0.47707472156262254,-1.546106413572673,-0.06128039373664618,-0.06128520955668366
40,-0.06128348043181642,-0.47707580327392274,-1.5461066384906703,-0.06128019562206388,-0.06128335131646771
41,-0.06128221369354281,-0.4770765117020036,-1.546106784013381,-0.061280063608466495,-0.06128213193258554
42,-0.06128139829181867,-0.4770769668125294,-1.546106867345037,-0.06127996475057196,-0.06128133333807054
43,-0.06128086988208292,-0.4770772613530001,-1.5461069168391364,-0.06127989443121562,-0.06128080955232294
44,-0.06128050361956683,-0.4770774666003879,-1.5461069640008298,-0.06127986299894128,-0.061280463606204996
45,-0.06128023457156617,-0.4770776189045224,-1.5461070167912576,-0.06127986447217593,-0.06128023382881527
46,-0.06128006531617569,-0.47707771447728303,-1.546107047486724,-0.0612798620779742,-0.061280086050543414
47,-0.061279991164282954,-0.4770777542339162,-1.5461070367213208,-0.06127982850264724,-0.06127998924592166
48,-0.06127992852055131,-0.47707778897595693,-1.5461070411668039,-0.06127981831941365,-0.061279925407917324
49,-0.06127988609320412,-0.4770778125657387,-1.546107045133473,-0.0612798127317411,-0.06127988349610336
50,-0.06127985716919626,-0.4770778286618861,-1.546107048278457,-0.06127980953931611,-0.06127985556562936
51,-0.06127983795851577,-0.4770778393703707,-1.5461070508786978,-0.06127980813265421,-0.06127983775571562
52,-0.06127982438112556,-0.4770778469780191,-1.5461070534609336,-0.06127980816194056,-0.06127982621194936
53,-0.06127981378320968,-0.4770778529788967,-1.5461070564454396,-0.061279809503478555,-0.06127981852953456
54,-0.061279809508407945,-0.4770778552029598,-1.5461070559778811,-0.061279807856392754,-0.061279813347324935
55,-0.06127980996698912,-0.4770778545838629,-1.546107052762578,-0.061279803756253415,-0.06127980982734332
56,-0.06127980976150271,-0.4770778545362842,-1.5461070510130168,-0.061279801460320416,-0.06127980744558703
57,-0.061279809484233616,-0.4770778546903029,-1.5461070501498977,-0.06127980034554037,-0.061279806092671224
58,-0.06127980845079295,-0.4770778554306399,-1.546107050630508,-0.06127980082594875,-0.06127980560574034
59,-0.06127980805141664,-0.47707785578697565,-1.546107050706476,-0.06127980080252504,-0.06127980510877197
60,-0.06127980760841889,-0.4770778562323035,-1.5461070512300656,-0.061279801298460335,-0.06127980502879317
61,-0.06127980719013393,-0.47707785667078545,-1.5461070516592978,-0.06127980171341885,-0.06127980489519449
62,-0.06127980665331767,-0.4770778571070744,-1.5461070524130864,-0.06127980234532493,-0.061279804871961885
63,-0.06127980613175121,-0.477077857513162,-1.5461070531015535,-0.06127980291969992,-0.06127980483244646
64,-0.061279805784512975,-0.4770778575740128,-1.546107053043312,-0.06127980283642187,-0.06127980460680017
65,-0.06127980543727485,-0.47707785763486366,-1.5461070529850707,-0.06127980275314471,-0.061279804381154296
66,-0.0612798050900365,-0.4770778576957144,-1.546107052926829,-0.061279802669866656,-0.06127980415550795
67,-0.06127980474279837,-0.4770778577565651,-1.5461070528685876,-0.061279802586588605,-0.06127980392986172
68,-0.06127980439556002,-0.47707785781741613,-1.5461070528103462,-0.061279802503311,-0.061279803704215534
69,-0.061279804048322006,-0.4770778578782668,-1.546107052752105,-0.06127980242003339,-0.06127980347856957
70,-0.061279803701083435,-0.47707785793911767,-1.5461070526938636,-0.061279802336755784,-0.06127980325292323
71,-0.06127980335384531,-0.47707785799996855,-1.5461070526356222,-0.06127980225347818,-0.06127980302727719
72,-0.06127980300660707,-0.47707785806081926,-1.5461070525773808,-0.06127980217020035,-0.06127980280163099
73,-0.06127980265936883,-0.47707785812167014,-1.5461070525191394,-0.06127980208692252,-0.06127980257598478
74,-0.061279802312130593,-0.47707785818252096,-1.5461070524608982,-0.06127980200364491,-0.061279802350338655
